20010814174854	http://rhubarbinfo.com:80/fs_img/bannertype/login_chunkx.gif	image/gif	path-prefix:/fs_img/
20010902114708	http://rhubarbinfo.com:80/fs_img/bh/bh_120x600_thomas.gif	image/gif	path-prefix:/fs_img/
20000824033453	http://www.rhubarbinfo.com:80/fs_img/dc.gif	image/gif	path-prefix:/fs_img/
20010825022340	http://rhubarbinfo.com:80/fs_img/fs2/donthaveaccount.gif	image/gif	path-prefix:/fs_img/
20010825023307	http://rhubarbinfo.com:80/fs_img/fs2/freeserverslogo2.gif	image/gif	path-prefix:/fs_img/
20010825031011	http://rhubarbinfo.com:80/fs_img/fs2/signup_small.gif	image/gif	path-prefix:/fs_img/
20010607233227	http://rhubarbinfo.com:80/fs_img/fs2/smallcurve.gif	image/gif	path-prefix:/fs_img/
20050306070138	http://rhubarbinfo.com:80/fs_img/site_list/fs.css	text/css	path-prefix:/fs_img/
20050306050118	http://rhubarbinfo.com:80/fs_img/site_list/index.html	text/html	path-prefix:/fs_img/
20010607233536	http://rhubarbinfo.com:80/fs_img/spacer.gif	image/gif	path-prefix:/fs_img/
20010608010815	http://rhubarbinfo.com:80/fs_img/sponsor/120x60.gif	image/gif	path-prefix:/fs_img/
20010607233135	http://rhubarbinfo.com:80/fs_img/sponsor/befree.gif	image/gif	path-prefix:/fs_img/
20010607233832	http://rhubarbinfo.com:80/fs_img/sponsor/bizhosting88x31.gif	image/gif	path-prefix:/fs_img/
20010607202700	http://rhubarbinfo.com:80/fs_img/sponsor/carprices_120x60.gif	image/gif	path-prefix:/fs_img/
20010623103148	http://www.rhubarbinfo.com:80/fs_img/sponsor/entercasino2.gif	image/gif	path-prefix:/fs_img/
20010603002301	http://rhubarbinfo.com:80/fs_img/sponsor/ffs120x60.gif	image/gif	path-prefix:/fs_img/
20010814175029	http://rhubarbinfo.com:80/fs_img/sponsor/godaddy120.gif	image/gif	path-prefix:/fs_img/
